"DriveNum","x","y","v","xped","yped","crash","rt","Rtotal"
2276,9,-77,4,-5,-3,0,9.246479418592056,5328.111422142937
2276,4,-62,3,1,-1,0,14.216292718168056,5328.111422142937
2276,5,-50,2,-3,-1,0,19.186106017744056,5328.111422142937
2276,2,-43,1,0,-5,0,5328.111422142937,5328.111422142937
2277,5,-99,4,0,0,0,2.330755969960742,6715.294285719634
2277,5,-81,3,-5,4,0,7.300569269536743,6715.294285719634
2277,0,-64,2,0,-1,0,10.324472420057429,6715.294285719634
2277,0,-57,1,2,3,0,6715.294285719634,6715.294285719634
2278,5,-99,4,-2,0,0,3.0239031505206873,6124.66981128549
2278,3,-81,3,0,4,0,7.300569269536743,6124.66981128549
2278,3,-64,2,0,5,0,11.577235388552797,6124.66981128549
2278,3,-51,1,1,0,0,6124.66981128549,6124.66981128549
2279,5,-99,4,-4,0,0,3.0239031505206873,6398.957500191864
2279,1,-81,3,-1,-3,0,6.3842785376625875,6398.957500191864
2279,0,-71,2,4,0,0,10.660944656678643,6398.957500191864
2279,4,-63,1,2,0,0,14.937610775694697,6398.957500191864
2279,6,-58,1,3,0,0,18.115664606042643,6398.957500191864
2279,9,-53,1,-5,1,0,6398.957500191864,6398.957500191864
2280,5,-99,4,0,0,0,2.330755969960742,7023.349219857805
2280,5,-81,3,-3,0,0,6.607422088976797,7023.349219857805
2280,2,-68,2,1,0,0,10.884088207992853,7023.349219857805
2280,3,-60,1,-1,-2,0,7023.349219857805,7023.349219857805
2281,5,-99,4,-4,0,0,3.0239031505206873,7516.623086765572
2281,1,-81,3,0,-5,0,7.300569269536743,7516.623086765572
2281,1,-73,2,0,0,0,10.884088207992853,7516.623086765572
2281,1,-65,1,2,1,0,7516.623086765572,7516.623086765572
2282,5,-99,4,-1,0,0,3.0239031505206873,6437.004557440619
2282,4,-81,3,0,3,0,7.300569269536743,6437.004557440619
2282,4,-65,2,3,-3,0,12.270382569112744,6437.004557440619
2282,7,-58,2,-3,-4,0,17.240195868688744,6437.004557440619
2282,4,-54,1,-2,-2,0,6437.004557440619,6437.004557440619
2283,5,-99,4,1,0,0,3.0239031505206873,1929.8355161134502
2283,6,-79,4,3,4,0,6.895104161428579,1929.8355161134502
2283,9,-55,4,0,-4,0,9.919007311949265,1929.8355161134502
2283,9,-39,4,0,-4,0,12.942910462469953,1929.8355161134502
2283,9,-23,4,0,2,0,15.966813612990642,1929.8355161134502
2283,9,-1,4,-1,-3,0,20.93662691256664,1929.8355161134502
2283,8,16,4,1,-1,0,1929.8355161134502,1929.8355161134502
2284,5,-99,4,4,3,0,4.276666119016055,3028.0271203282277
2284,9,-76,4,-5,1,0,9.246479418592056,3028.0271203282277
2284,4,-57,3,2,-1,0,14.216292718168056,3028.0271203282277
2284,6,-43,3,-3,-3,0,19.186106017744056,3028.0271203282277
2284,3,-33,2,-3,5,0,23.057307028651948,3028.0271203282277
2284,0,-20,1,2,-3,0,3028.0271203282277,3028.0271203282277
2285,5,-99,4,-4,0,0,3.0239031505206873,5032.163948355529
2285,1,-81,3,0,0,0,6.607422088976797,5032.163948355529
2285,1,-68,2,2,0,0,10.884088207992853,5032.163948355529
2285,3,-60,1,4,3,0,15.853901507568853,5032.163948355529
2285,7,-52,1,-1,-2,0,20.823714807144853,5032.163948355529
2285,6,-49,1,3,5,0,24.694915818052745,5032.163948355529
2285,9,-39,1,-4,2,0,5032.163948355529,5032.163948355529
2286,5,-99,4,-5,0,0,3.0239031505206873,7016.547252099407
2286,0,-81,3,0,0,0,5.354659120481429,7016.547252099407
2286,0,-68,2,2,0,0,9.631325239497485,7016.547252099407
2286,2,-60,1,-2,-1,0,7016.547252099407,7016.547252099407
2287,5,-99,4,4,2,0,4.276666119016055,18.492958837184112
2287,9,-77,4,-2,4,0,9.246479418592056,18.492958837184112
2287,7,-53,4,0,-3,0,13.523145537608112,18.492958837184112
2287,7,-36,4,-5,3,0,18.492958837184112,18.492958837184112
2287,2,-15,3,-2,4,1,18.492958837184112,18.492958837184112
2288,5,-99,4,2,0,0,3.0239031505206873,1431.1481872272022
2288,7,-79,4,2,-1,0,6.607422088976797,1431.1481872272022
2288,9,-60,4,0,-1,0,9.631325239497485,1431.1481872272022
2288,9,-41,4,0,1,0,12.655228390018173,1431.1481872272022
2288,9,-20,4,-5,2,0,17.625041689594173,1431.1481872272022
2288,4,0,3,1,-4,0,22.594854989170173,1431.1481872272022
2288,5,8,2,4,2,0,26.87152110818623,1431.1481872272022
2288,9,22,3,-5,0,0,1431.1481872272022,1431.1481872272022
2289,5,-99,4,4,0,0,2.330755969960742,2189.344849746166
2289,9,-79,4,-2,5,0,7.300569269536743,2189.344849746166
2289,7,-54,4,2,0,0,10.190941027432908,2189.344849746166
2289,9,-34,4,0,-1,0,13.214844177953594,2189.344849746166
2289,9,-15,4,-3,5,0,18.184657477529594,2189.344849746166
2289,6,10,4,1,3,0,2189.344849746166,2189.344849746166
2290,5,-99,4,4,4,0,4.276666119016055,2366.0113495474857
2290,9,-75,4,0,-2,0,7.300569269536743,2366.0113495474857
2290,9,-57,4,0,3,0,10.324472420057429,2366.0113495474857
2290,9,-34,4,0,-1,0,13.348375570578117,2366.0113495474857
2290,9,-15,4,0,5,0,16.372278721098805,2366.0113495474857
2290,9,10,4,-5,0,0,2366.0113495474857,2366.0113495474857
2291,5,-99,4,-3,0,0,3.0239031505206873,2471.7919271525243
2291,2,-81,3,3,0,0,7.300569269536743,2471.7919271525243
2291,5,-68,2,1,3,0,12.270382569112744,2471.7919271525243
2291,6,-55,2,-4,5,0,17.240195868688744,2471.7919271525243
2291,2,-42,1,5,-1,0,22.210009168264744,2471.7919271525243
2291,7,-38,1,2,2,0,25.793528106720853,2471.7919271525243
2291,9,-31,1,-3,4,0,30.763341406296853,2471.7919271525243
2291,6,-22,1,0,4,0,35.04000752531291,2471.7919271525243
2291,6,-13,1,-3,-2,0,2471.7919271525243,2471.7919271525243
2292,5,-99,4,-2,0,0,3.0239031505206873,1965.2528178699047
2292,3,-81,3,-2,-2,0,7.993716450096688,1965.2528178699047
2292,1,-70,2,5,-2,0,12.963529749672688,1965.2528178699047
2292,6,-62,2,3,-2,0,16.83473076058058,1965.2528178699047
2292,9,-54,2,0,-1,0,19.85863391110127,1965.2528178699047
2292,9,-45,2,0,-1,0,22.882537061621957,1965.2528178699047
2292,9,-36,2,-4,-3,0,27.852350361197956,1965.2528178699047
2292,5,-31,1,4,5,0,32.12901648021401,1965.2528178699047
2292,9,-21,1,-3,0,0,36.40568259923007,1965.2528178699047
2292,6,-16,1,0,1,0,40.682348718246125,1965.2528178699047
2292,6,-10,1,3,0,0,43.860402548594074,1965.2528178699047
2292,9,-5,1,0,1,0,46.88430569911476,1965.2528178699047
2292,9,1,1,-4,0,0,51.16097181813082,1965.2528178699047
2292,5,8,2,2,-2,0,56.13078511770682,1965.2528178699047
2292,7,18,3,2,4,0,1965.2528178699047,1965.2528178699047
2293,5,-99,4,2,1,0,4.969813299576001,2108.8733759840043
2293,7,-78,4,1,0,0,9.246479418592056,2108.8733759840043
2293,8,-58,4,1,-1,0,12.606854805733956,2108.8733759840043
2293,9,-39,4,0,5,0,15.630757956254644,2108.8733759840043
2293,9,-14,4,0,0,0,17.961513926215385,2108.8733759840043
2293,9,6,4,-5,-3,0,22.931327225791385,2108.8733759840043
2293,4,23,4,-4,3,0,2108.8733759840043,2108.8733759840043
2294,5,-99,4,-4,0,0,3.0239031505206873,7513.6848478072
2294,1,-81,3,-1,0,0,5.691131357102642,7513.6848478072
2294,0,-68,2,0,-5,0,8.71503450762333,7513.6848478072
2294,0,-65,1,2,-4,0,7513.6848478072,7513.6848478072
2295,5,-99,4,-2,1,0,4.969813299576001,6814.888820611525
2295,3,-80,3,-3,-3,0,8.841014310483892,6814.888820611525
2295,0,-70,2,0,4,0,11.86491746100458,6814.888820611525
2295,0,-58,1,0,-2,0,6814.888820611525,6814.888820611525
2296,5,-99,4,4,0,0,2.330755969960742,1894.0197712610805
2296,9,-79,4,0,0,0,4.661511939921484,1894.0197712610805
2296,9,-59,4,-2,4,0,9.631325239497485,1894.0197712610805
2296,7,-35,4,-2,-2,0,14.601138539073485,1894.0197712610805
2296,5,-19,3,2,-1,0,19.570951838649485,1894.0197712610805
2296,7,-5,3,1,0,0,23.84761795766554,1894.0197712610805
2296,8,10,3,-5,-1,0,28.81743125724154,1894.0197712610805
2296,3,26,4,2,5,0,1894.0197712610805,1894.0197712610805
2297,5,-99,4,2,0,0,3.0239031505206873,2037.9926621467964
2297,7,-79,4,-2,4,0,7.993716450096688,2037.9926621467964
2297,5,-57,3,2,3,0,12.963529749672688,2037.9926621467964
2297,7,-39,3,-2,-2,0,17.933343049248688,2037.9926621467964
2297,5,-28,2,4,-5,0,22.210009168264744,2037.9926621467964
2297,9,-23,2,0,-4,0,25.233912318785432,2037.9926621467964
2297,9,-17,2,-5,-2,0,30.20372561836143,2037.9926621467964
2297,4,-11,1,5,2,0,35.173538917937435,2037.9926621467964
2297,9,-4,1,0,3,0,38.19744206845812,2037.9926621467964
2297,9,4,1,-1,2,0,43.16725536803413,2037.9926621467964
2297,8,13,2,-2,-5,0,48.13706866761013,2037.9926621467964
2297,6,20,3,1,-2,0,2037.9926621467964,2037.9926621467964
2298,5,-99,4,-1,0,0,3.0239031505206873,3426.0812101791726
2298,4,-81,3,2,1,0,7.993716450096688,3426.0812101791726
2298,6,-65,3,3,2,0,11.864917461004579,3426.0812101791726
2298,9,-48,3,-5,-1,0,16.83473076058058,3426.0812101791726
2298,4,-36,2,-4,4,0,21.111396879596636,3426.0812101791726
2298,0,-24,1,2,-4,0,3426.0812101791726,3426.0812101791726
2299,5,-99,4,0,2,0,4.276666119016055,7015.6307579562545
2299,5,-79,3,-4,-4,0,9.246479418592056,7015.6307579562545
2299,1,-70,2,-1,2,0,12.606854805733956,7015.6307579562545
2299,0,-60,1,0,-4,0,7015.6307579562545,7015.6307579562545
2300,5,-99,4,0,4,0,4.276666119016055,6920.49552173424
2300,5,-77,3,0,-3,0,8.55333223803211,6920.49552173424
2300,5,-67,2,-3,0,0,12.829998357048165,6920.49552173424
2300,2,-59,1,3,0,0,6920.49552173424,6920.49552173424
2301,5,-99,4,-5,0,0,3.0239031505206873,7518.370480875277
2301,0,-81,3,0,-5,0,6.0478063010413745,7518.370480875277
2301,0,-73,2,2,0,0,10.324472420057429,7518.370480875277
2301,2,-65,1,3,-4,0,7518.370480875277,7518.370480875277
2302,5,-99,4,1,0,0,3.0239031505206873,1801.5871314112796
2302,6,-79,4,0,-2,0,7.300569269536743,1801.5871314112796
2302,6,-61,4,0,-4,0,11.577235388552797,1801.5871314112796
2302,6,-45,4,-3,3,0,16.547048688128797,1801.5871314112796
2302,3,-24,3,-1,-3,0,21.516861987704797,1801.5871314112796
2302,2,-14,2,5,1,0,26.486675287280796,1801.5871314112796
2302,7,-3,2,0,5,0,30.763341406296853,1801.5871314112796
2302,7,14,3,0,-2,0,35.04000752531291,1801.5871314112796
2302,7,29,4,-1,5,0,1801.5871314112796,1801.5871314112796
2303,5,-99,4,0,0,0,2.330755969960742,6918.549611585186
2303,5,-81,3,-3,5,0,7.300569269536743,6918.549611585186
2303,2,-63,2,0,-4,0,11.577235388552797,6918.549611585186
2303,2,-59,1,-2,3,0,6918.549611585186,6918.549611585186
2304,5,-99,4,4,4,0,4.276666119016055,1968.1005806134772
2304,9,-75,4,0,-4,0,7.300569269536743,1968.1005806134772
2304,9,-59,4,0,-1,0,10.324472420057429,1968.1005806134772
2304,9,-40,4,0,-4,0,13.348375570578117,1968.1005806134772
2304,9,-24,4,-1,-1,0,18.318188870154117,1968.1005806134772
2304,8,-5,4,1,-4,0,21.678564257296017,1968.1005806134772
2304,9,11,4,0,3,0,1968.1005806134772,1968.1005806134772
2305,5,-99,4,-5,3,0,4.969813299576001,4350.081087218278
2305,0,-78,3,0,4,0,7.993716450096688,4350.081087218278
2305,0,-61,2,4,3,0,12.963529749672688,4350.081087218278
2305,4,-50,1,5,3,0,17.933343049248688,4350.081087218278
2305,9,-42,1,0,5,0,20.957246199769376,4350.081087218278
2305,9,-32,1,-5,-3,0,4350.081087218278,4350.081087218278
2306,5,-99,4,4,1,0,4.276666119016055,2027.3621440246345
2306,9,-78,4,-3,0,0,8.55333223803211,2027.3621440246345
2306,6,-58,4,0,-1,0,12.829998357048165,2027.3621440246345
2306,6,-39,4,3,-3,0,16.701199367956058,2027.3621440246345
2306,9,-22,4,-1,-4,0,21.671012667532057,2027.3621440246345
2306,8,-6,4,1,-2,0,25.031388054673958,2027.3621440246345
2306,9,12,4,0,0,0,2027.3621440246345,2027.3621440246345
2307,5,-99,4,1,0,0,3.0239031505206873,1919.9351783723523
2307,6,-79,4,3,0,0,6.2019569808686335,1919.9351783723523
2307,9,-59,4,0,0,0,8.532712950829374,1919.9351783723523
2307,9,-39,4,0,-5,0,11.556616101350063,1919.9351783723523
2307,9,-24,4,0,4,0,14.58051925187075,1919.9351783723523
2307,9,0,4,0,0,0,16.91127522183149,1919.9351783723523
2307,9,20,4,0,-5,0,1919.9351783723523,1919.9351783723523
2308,5,-99,4,-3,0,0,3.0239031505206873,1641.8403540353254
2308,2,-81,3,4,-2,0,7.993716450096688,1641.8403540353254
2308,6,-68,3,2,2,0,12.963529749672688,1641.8403540353254
2308,8,-51,3,1,2,0,16.323905136814588,1641.8403540353254
2308,9,-34,3,0,1,0,19.347808287335276,1641.8403540353254
2308,9,-18,3,-3,2,0,24.317621586911276,1641.8403540353254
2308,6,-1,3,0,1,0,28.594287705927332,1641.8403540353254
2308,6,15,3,1,5,0,1641.8403540353254,1641.8403540353254
2309,5,-99,4,0,0,0,2.330755969960742,7615.853901507569
2309,5,-81,3,-1,-4,0,7.300569269536743,7615.853901507569
2309,4,-72,2,-4,-2,0,11.577235388552797,7615.853901507569
2309,0,-66,1,2,0,0,7615.853901507569,7615.853901507569
2310,5,-99,4,2,5,0,4.969813299576001,1922.1666292556922
2310,7,-74,4,0,-2,0,9.246479418592056,1922.1666292556922
2310,7,-56,4,2,2,0,12.829998357048165,1922.1666292556922
2310,9,-34,4,-1,4,0,17.799811656624165,1922.1666292556922
2310,8,-10,4,-4,1,0,22.769624956200165,1922.1666292556922
2310,4,8,3,5,5,0,1922.1666292556922,1922.1666292556922
2311,5,-99,4,-3,5,0,4.969813299576001,6313.907991358514
2311,2,-76,3,-2,-3,0,8.55333223803211,6313.907991358514
2311,0,-66,2,0,5,0,11.577235388552797,6313.907991358514
2311,0,-53,1,0,0,0,6313.907991358514,6313.907991358514
2312,5,-99,4,0,3,0,4.276666119016055,6418.725658212935
2312,5,-78,3,-2,-2,0,9.246479418592056,6418.725658212935
2312,3,-67,2,-2,5,0,14.216292718168056,6418.725658212935
2312,1,-54,1,0,0,0,6418.725658212935,6418.725658212935
2313,5,-99,4,0,1,0,4.276666119016055,7423.728591224494
2313,5,-80,3,0,-5,0,8.55333223803211,7423.728591224494
2313,5,-72,2,-2,0,0,12.829998357048165,7423.728591224494
2313,3,-64,1,-3,4,0,7423.728591224494,7423.728591224494
2314,5,-99,4,-2,0,0,3.0239031505206873,7114.377994987759
2314,3,-81,3,-2,-2,0,7.993716450096688,7114.377994987759
2314,1,-70,2,-1,1,0,11.354091837238588,7114.377994987759
2314,0,-61,1,0,-2,0,7114.377994987759,7114.377994987759
2315,5,-99,4,1,3,0,4.969813299576001,2015.474351618877
2315,6,-76,4,-3,5,0,9.939626599152001,2015.474351618877
2315,3,-53,3,4,4,0,14.909439898728003,2015.474351618877
2315,7,-34,3,2,-4,0,18.492958837184112,2015.474351618877
2315,9,-23,3,0,4,0,21.5168619877048,2015.474351618877
2315,9,-4,3,0,-5,0,24.54076513822549,2015.474351618877
2315,9,6,3,0,-4,0,27.564668288746176,2015.474351618877
2315,9,19,4,0,-5,0,2015.474351618877,2015.474351618877
2316,5,-99,4,3,0,0,3.0239031505206873,2026.5148461642475
2316,8,-79,4,0,4,0,7.300569269536743,2026.5148461642475
2316,8,-55,4,0,1,0,11.577235388552797,2026.5148461642475
2316,8,-34,4,0,3,0,15.853901507568853,2026.5148461642475
2316,8,-11,4,0,-3,0,20.13056762658491,2026.5148461642475
2316,8,6,4,1,-5,0,23.49094301372681,2026.5148461642475
2316,9,21,4,0,-5,0,2026.5148461642475,2026.5148461642475
2317,5,-99,4,4,0,0,2.330755969960742,1445.741132174645
2317,9,-79,4,-1,-2,0,7.300569269536743,1445.741132174645
2317,8,-61,4,1,4,0,10.660944656678643,1445.741132174645
2317,9,-37,4,-2,3,0,15.630757956254644,1445.741132174645
2317,7,-14,4,-3,-5,0,20.600571255830644,1445.741132174645
2317,4,-1,3,-1,0,0,24.8772373748467,1445.741132174645
2317,3,11,2,0,5,0,29.153903493862757,1445.741132174645
2317,3,28,3,5,0,0,1445.741132174645,1445.741132174645
2318,5,-99,4,3,1,0,4.969813299576001,2922.9313272257914
2318,8,-78,4,1,-5,0,8.3301886867179,2922.9313272257914
2318,9,-63,4,-5,4,0,13.3000019862939,2922.9313272257914
2318,4,-41,3,-4,0,0,16.88352092475001,2922.9313272257914
2318,0,-28,2,0,1,0,19.907424075270697,2922.9313272257914
2318,0,-19,1,0,-5,0,2922.9313272257914,2922.9313272257914
2319,5,-99,4,-3,3,0,4.969813299576001,6416.5470486881295
2319,2,-78,3,-2,-1,0,8.55333223803211,6416.5470486881295
2319,0,-66,2,0,4,0,11.577235388552797,6416.5470486881295
2319,0,-54,1,2,2,0,6416.5470486881295,6416.5470486881295
2320,5,-99,4,1,0,0,3.0239031505206873,5268.434215226006
2320,6,-79,4,-4,-4,0,7.993716450096688,5268.434215226006
2320,2,-65,3,0,2,0,12.270382569112744,5268.434215226006
2320,2,-50,2,-1,-5,0,17.240195868688744,5268.434215226006
2320,1,-47,1,5,0,0,21.5168619877048,5268.434215226006
2320,6,-42,1,-2,0,0,5268.434215226006,5268.434215226006
2321,5,-99,4,-1,0,0,3.0239031505206873,6420.249483130647
2321,4,-81,3,-4,3,0,7.300569269536743,6420.249483130647
2321,0,-65,2,2,3,0,12.270382569112744,6420.249483130647
2321,2,-54,1,0,-1,0,6420.249483130647,6420.249483130647
2322,5,-99,4,4,0,0,2.330755969960742,21.5168619877048
2322,9,-79,4,-2,-5,0,7.300569269536743,21.5168619877048
2322,7,-64,4,-2,2,0,12.270382569112744,21.5168619877048
2322,5,-44,3,4,2,0,16.5470486881288,21.5168619877048
2322,9,-27,3,-4,4,0,21.5168619877048,21.5168619877048
2322,5,-10,2,-5,2,1,21.5168619877048,21.5168619877048
2323,5,-99,4,-5,0,0,3.0239031505206873,7111.402465421523
2323,0,-81,3,0,-1,0,6.0478063010413745,7111.402465421523
2323,0,-69,2,0,0,0,8.378562271002117,7111.402465421523
2323,0,-61,1,0,-4,0,7111.402465421523,7111.402465421523
2324,5,-99,4,4,5,0,4.276666119016055,2104.0854676613367
2324,9,-74,4,0,-4,0,7.300569269536743,2104.0854676613367
2324,9,-58,4,0,1,0,10.324472420057429,2104.0854676613367
2324,9,-37,4,0,-5,0,13.348375570578117,2104.0854676613367
2324,9,-22,4,0,-4,0,16.372278721098805,2104.0854676613367
2324,9,-6,4,0,1,0,19.396181871619493,2104.0854676613367
2324,9,15,4,0,-1,0,2104.0854676613367,2104.0854676613367
2325,5,-99,4,4,0,0,2.330755969960742,1929.2113618043772
2325,9,-79,4,0,-5,0,5.354659120481429,1929.2113618043772
2325,9,-64,4,0,0,0,7.685415090442171,1929.2113618043772
2325,9,-44,4,0,4,0,10.709318240962858,1929.2113618043772
2325,9,-20,4,0,-1,0,13.733221391483546,1929.2113618043772
2325,9,-1,4,-4,5,0,18.703034691059546,1929.2113618043772
2325,5,24,4,1,3,0,1929.2113618043772,1929.2113618043772
2326,5,-99,4,-4,3,0,4.969813299576001,3740.6906561804553
2326,1,-78,3,-1,0,0,7.6370415061579555,3740.6906561804553
2326,0,-65,2,3,-4,0,12.606854805733956,3740.6906561804553
2326,3,-61,1,4,-3,0,17.576668105309956,3740.6906561804553
2326,7,-59,1,2,-5,0,21.160187043766065,3740.6906561804553
2326,9,-59,1,0,0,0,23.490943013726806,3740.6906561804553
2326,9,-54,1,0,0,0,25.821698983687547,3740.6906561804553
2326,9,-49,1,0,0,0,28.152454953648288,3740.6906561804553
2326,9,-44,1,0,-5,0,31.176358104168976,3740.6906561804553
2326,9,-44,1,0,0,0,33.50711407412972,3740.6906561804553
2326,9,-39,1,0,-5,0,36.531017224650405,3740.6906561804553
2326,9,-39,1,0,0,0,38.861773194611146,3740.6906561804553
2326,9,-34,1,-2,3,0,43.83158649418715,3740.6906561804553
2326,7,-26,1,-2,0,0,3740.6906561804553,3740.6906561804553
2327,5,-99,4,-5,0,0,3.0239031505206873,6624.017390024175
2327,0,-81,3,0,3,0,6.0478063010413745,6624.017390024175
2327,0,-65,2,3,1,0,11.017619600617376,6624.017390024175
2327,3,-56,1,-2,-4,0,6624.017390024175,6624.017390024175
2328,5,-99,4,-3,0,0,3.0239031505206873,7435.355439789183
2328,2,-81,3,0,-4,0,7.300569269536743,7435.355439789183
2328,2,-72,2,3,0,0,11.577235388552797,7435.355439789183
2328,5,-64,1,0,-4,0,7435.355439789183,7435.355439789183
2329,5,-99,4,1,0,0,3.0239031505206873,2177.4565764357217
2329,6,-79,4,-3,2,0,7.993716450096688,2177.4565764357217
2329,3,-59,3,3,4,0,12.963529749672688,2177.4565764357217
2329,6,-40,3,2,-2,0,17.933343049248688,2177.4565764357217
2329,8,-27,3,1,-5,0,21.293718436390588,2177.4565764357217
2329,9,-17,3,0,-5,0,24.317621586911276,2177.4565764357217
2329,9,-7,3,0,3,0,27.341524737431964,2177.4565764357217
2329,9,11,3,-2,-2,0,32.311338037007964,2177.4565764357217
2329,7,26,4,-5,2,0,2177.4565764357217,2177.4565764357217
2330,5,-99,4,3,0,0,3.0239031505206873,20.13056762658491
2330,8,-79,4,0,-3,0,7.300569269536743,20.13056762658491
2330,8,-62,4,-2,3,0,12.270382569112744,20.13056762658491
2330,6,-39,4,-4,-1,0,17.240195868688744,20.13056762658491
2330,2,-22,3,-2,0,0,20.13056762658491,20.13056762658491
2330,0,-9,2,0,2,1,20.13056762658491,20.13056762658491
2331,5,-99,4,4,0,0,2.330755969960742,1949.3855826254105
2331,9,-79,4,0,2,0,5.354659120481429,1949.3855826254105
2331,9,-57,4,-1,-2,0,10.324472420057429,1949.3855826254105
2331,8,-39,4,-3,0,0,14.601138539073485,1949.3855826254105
2331,5,-21,3,2,0,0,18.87780465808954,1949.3855826254105
2331,7,-6,3,0,2,0,23.154470777105598,1949.3855826254105
2331,7,11,3,0,5,0,1949.3855826254105,1949.3855826254105
2332,5,-99,4,-4,0,0,3.0239031505206873,6713.6848478072
2332,1,-81,3,-1,4,0,6.3842785376625875,6713.6848478072
2332,0,-64,2,0,-1,0,9.408181688183275,6713.6848478072
2332,0,-57,1,3,0,0,6713.6848478072,6713.6848478072
2333,5,-99,4,4,0,0,2.330755969960742,1944.9341465393643
2333,9,-79,4,0,-1,0,5.354659120481429,1944.9341465393643
2333,9,-60,4,0,-1,0,8.378562271002117,1944.9341465393643
2333,9,-41,4,0,0,0,10.709318240962858,1944.9341465393643
2333,9,-21,4,0,-1,0,13.733221391483546,1944.9341465393643
2333,9,-2,4,-5,0,0,18.009887510499603,1944.9341465393643
2333,4,15,3,-3,5,0,1944.9341465393643,1944.9341465393643
2334,5,-99,4,3,0,0,3.0239031505206873,1923.0008594186404
2334,8,-79,4,1,5,0,6.3842785376625875,1923.0008594186404
2334,9,-54,4,0,-4,0,9.408181688183275,1923.0008594186404
2334,9,-38,4,0,-4,0,12.432084838703961,1923.0008594186404
2334,9,-22,4,0,-5,0,15.45598798922465,1923.0008594186404
2334,9,-7,4,-5,-2,0,20.42580128880065,1923.0008594186404
2334,4,8,3,-1,0,0,24.702467407816705,1923.0008594186404
2334,3,25,4,-3,-4,0,1923.0008594186404,1923.0008594186404
2335,5,-99,4,-5,2,0,4.969813299576001,6517.57666810531
2335,0,-79,3,1,3,0,9.939626599152001,6517.57666810531
2335,1,-63,2,-1,0,0,12.606854805733956,6517.57666810531
2335,0,-55,1,5,3,0,6517.57666810531,6517.57666810531
2336,5,-99,4,4,0,0,2.330755969960742,1429.895424258707
2336,9,-79,4,0,3,0,5.354659120481429,1429.895424258707
2336,9,-56,4,0,-1,0,8.378562271002117,1429.895424258707
2336,9,-37,4,0,-5,0,11.402465421522805,1429.895424258707
2336,9,-22,4,-5,4,0,16.372278721098805,1429.895424258707
2336,4,0,3,1,-1,0,21.342092020674805,1429.895424258707
2336,5,11,2,-3,1,0,26.311905320250805,1429.895424258707
2336,2,24,3,-2,5,0,1429.895424258707,1429.895424258707
2337,5,-99,4,4,4,0,4.276666119016055,4255.741916569571
2337,9,-75,4,-4,3,0,9.246479418592056,4255.741916569571
2337,5,-54,3,-4,-3,0,14.216292718168056,4255.741916569571
2337,1,-44,2,3,0,0,18.492958837184112,4255.741916569571
